antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'網路服務_Yes', '電話服務_Yes', '無紙化計費_Yes'})",frozenset({'網路連線類型_Fiber Optic'}),0.4595217516565831,0.42149236531259004,0.32296168251224433,0.7028213166144202,1.6674591865814439,1.0,0.12927677249392652,1.9466659859207156,0.7406129160492934,0.5787299948373774,0.48630119022343243,0.7345275414240933
frozenset({'網路連線類型_Fiber Optic'}),"frozenset({'網路服務_Yes', '電話服務_Yes', '無紙化計費_Yes'})",0.42149236531259004,0.4595217516565831,0.32296168251224433,0.7662337662337663,1.6674591865814439,1.0,0.12927677249392652,2.3120458401357284,0.6919272064285232,0.5787299948373774,0.5674826239858223,0.7345275414240933
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '合約類型_Month-to-Month'})",0.4736387208297321,0.42494958225295304,0.334485738980121,0.7062043795620438,1.661854509464308,1.0,0.13321316242470332,1.9573144653750423,0.7566335572216354,0.5929519918283963,0.48909589251495694,0.7466615118149202
"frozenset({'網路服務_Yes', '合約類型_Month-to-Month'})",frozenset({'技術支援計劃_No'}),0.42494958225295304,0.4736387208297321,0.334485738980121,0.7871186440677966,1.6618545094643078,1.0,0.13321316242470332,2.4725569642552396,0.692569894310585,0.5929519918283963,0.5955603796164872,0.7466615118149202
"frozenset({'網路服務_Yes', '合約類型_Month-to-Month'})",frozenset({'線上安全服務_No'}),0.42494958225295304,0.4759435321233074,0.3287237107461827,0.7735593220338983,1.6253174375179547,1.0,0.12647170559438825,2.3143212278985676,0.6690466823216986,0.5745216515609266,0.5679078651894783,0.7321186440677967
frozenset({'線上安全服務_No'}),"frozenset({'網路服務_Yes', '合約類型_Month-to-Month'})",0.4759435321233074,0.42494958225295304,0.3287237107461827,0.690677966101695,1.6253174375179547,1.0,0.12647170559438825,1.8590671039493578,0.7341490807664159,0.5745216515609266,0.46209580177303766,0.7321186440677967
"frozenset({'線上安全服務_No', '電話服務_Yes'})",frozenset({'技術支援計劃_No'}),0.4186113511956209,0.4736387208297321,0.30481129357533854,0.7281486579490709,1.5373503599399179,1.0,0.10654074867023894,1.9362099712263272,0.6011988511712171,0.5188818048062775,0.48352708907565695,0.685850484692297
frozenset({'技術支援計劃_No'}),"frozenset({'線上安全服務_No', '電話服務_Yes'})",0.4736387208297321,0.4186113511956209,0.30481129357533854,0.6435523114355232,1.5373503599399179,1.0,0.10654074867023894,1.6310630352122857,0.6640499625963416,0.5188818048062775,0.38690291030361784,0.685850484692297
"frozenset({'網路服務_Yes', '線上安全服務_No', '電話服務_Yes'})",frozenset({'技術支援計劃_No'}),0.4186113511956209,0.4736387208297321,0.30481129357533854,0.7281486579490709,1.5373503599399179,1.0,0.10654074867023894,1.9362099712263272,0.6011988511712171,0.5188818048062775,0.48352708907565695,0.685850484692297
"frozenset({'技術支援計劃_No', '網路服務_Yes'})","frozenset({'線上安全服務_No', '電話服務_Yes'})",0.4736387208297321,0.4186113511956209,0.30481129357533854,0.6435523114355232,1.5373503599399179,1.0,0.10654074867023894,1.6310630352122857,0.6640499625963416,0.5188818048062775,0.38690291030361784,0.685850484692297
"frozenset({'線上安全服務_No', '電話服務_Yes'})","frozenset({'技術支援計劃_No', '網路服務_Yes'})",0.4186113511956209,0.4736387208297321,0.30481129357533854,0.7281486579490709,1.5373503599399179,1.0,0.10654074867023894,1.9362099712263272,0.6011988511712171,0.5188818048062775,0.48352708907565695,0.685850484692297
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '線上安全服務_No', '電話服務_Yes'})",0.4736387208297321,0.4186113511956209,0.30481129357533854,0.6435523114355232,1.5373503599399179,1.0,0.10654074867023894,1.6310630352122857,0.6640499625963416,0.5188818048062775,0.38690291030361784,0.685850484692297
"frozenset({'技術支援計劃_No', '電話服務_Yes'})",frozenset({'線上安全服務_No'}),0.41889945260731776,0.4759435321233074,0.30481129357533854,0.7276478679504815,1.5288533593560056,1.0,0.10543880849689172,1.9241871320523012,0.5952756953419565,0.5166015625,0.4803000272985824,0.6840418516507856
frozenset({'線上安全服務_No'}),"frozenset({'技術支援計劃_No', '電話服務_Yes'})",0.4759435321233074,0.41889945260731776,0.30481129357533854,0.6404358353510896,1.5288533593560056,1.0,0.10543880849689172,1.6161247547015338,0.6600720602005092,0.5166015625,0.38123588721052654,0.6840418516507856
"frozenset({'技術支援計劃_No', '網路服務_Yes', '電話服務_Yes'})",frozenset({'線上安全服務_No'}),0.41889945260731776,0.4759435321233074,0.30481129357533854,0.7276478679504815,1.5288533593560056,1.0,0.10543880849689172,1.9241871320523012,0.5952756953419565,0.5166015625,0.4803000272985824,0.6840418516507856
"frozenset({'技術支援計劃_No', '電話服務_Yes'})","frozenset({'網路服務_Yes', '線上安全服務_No'})",0.41889945260731776,0.4759435321233074,0.30481129357533854,0.7276478679504815,1.5288533593560056,1.0,0.10543880849689172,1.9241871320523012,0.5952756953419565,0.5166015625,0.4803000272985824,0.6840418516507856
"frozenset({'網路服務_Yes', '線上安全服務_No'})","frozenset({'技術支援計劃_No', '電話服務_Yes'})",0.4759435321233074,0.41889945260731776,0.30481129357533854,0.6404358353510896,1.5288533593560056,1.0,0.10543880849689172,1.6161247547015338,0.6600720602005092,0.5166015625,0.38123588721052654,0.6840418516507856
frozenset({'線上安全服務_No'}),"frozenset({'技術支援計劃_No', '網路服務_Yes', '電話服務_Yes'})",0.4759435321233074,0.41889945260731776,0.30481129357533854,0.6404358353510896,1.5288533593560056,1.0,0.10543880849689172,1.6161247547015338,0.6600720602005092,0.5166015625,0.38123588721052654,0.6840418516507856
frozenset({'技術支援計劃_No'}),frozenset({'線上安全服務_No'}),0.4736387208297321,0.4759435321233074,0.3445692883895131,0.7274939172749392,1.5285298951944999,1.0,0.11914400264744529,1.92310007408322,0.6569187933505775,0.5695238095238094,0.48000625995674207,0.7257324307924333
frozenset({'線上安全服務_No'}),frozenset({'技術支援計劃_No'}),0.4759435321233074,0.4736387208297321,0.3445692883895131,0.7239709443099274,1.5285298951944999,1.0,0.11914400264744529,1.906905335941409,0.6598079359271605,0.5695238095238094,0.47559011915695565,0.7257324307924333
"frozenset({'技術支援計劃_No', '網路服務_Yes'})",frozenset({'線上安全服務_No'}),0.4736387208297321,0.4759435321233074,0.3445692883895131,0.7274939172749392,1.5285298951944999,1.0,0.11914400264744529,1.92310007408322,0.6569187933505775,0.5695238095238094,0.48000625995674207,0.7257324307924333
"frozenset({'網路服務_Yes', '線上安全服務_No'})",frozenset({'技術支援計劃_No'}),0.4759435321233074,0.4736387208297321,0.3445692883895131,0.7239709443099274,1.5285298951944999,1.0,0.11914400264744529,1.906905335941409,0.6598079359271605,0.5695238095238094,0.47559011915695565,0.7257324307924333
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '線上安全服務_No'})",0.4736387208297321,0.4759435321233074,0.3445692883895131,0.7274939172749392,1.5285298951944999,1.0,0.11914400264744529,1.92310007408322,0.6569187933505775,0.5695238095238094,0.48000625995674207,0.7257324307924333
frozenset({'線上安全服務_No'}),"frozenset({'技術支援計劃_No', '網路服務_Yes'})",0.4759435321233074,0.4736387208297321,0.3445692883895131,0.7239709443099274,1.5285298951944999,1.0,0.11914400264744529,1.906905335941409,0.6598079359271605,0.5695238095238094,0.47559011915695565,0.7257324307924333
frozenset({'技術支援計劃_No'}),frozenset({'設備保護計劃_No'}),0.4736387208297321,0.42754249495822527,0.30711610486891383,0.6484184914841848,1.5166176441655026,1.0,0.10461542445654784,1.6282355333714142,0.6471563199906346,0.5169738118331717,0.3858382405342756,0.6833736662272676
frozenset({'設備保護計劃_No'}),frozenset({'技術支援計劃_No'}),0.42754249495822527,0.4736387208297321,0.30711610486891383,0.7183288409703504,1.5166176441655026,1.0,0.10461542445654784,1.8687084648054488,0.5950450914055808,0.5169738118331717,0.4648710492655098,0.6833736662272676
"frozenset({'技術支援計劃_No', '網路服務_Yes'})",frozenset({'設備保護計劃_No'}),0.4736387208297321,0.42754249495822527,0.30711610486891383,0.6484184914841848,1.5166176441655026,1.0,0.10461542445654784,1.6282355333714142,0.6471563199906346,0.5169738118331717,0.3858382405342756,0.6833736662272676
"frozenset({'網路服務_Yes', '設備保護計劃_No'})",frozenset({'技術支援計劃_No'}),0.42754249495822527,0.4736387208297321,0.30711610486891383,0.7183288409703504,1.5166176441655026,1.0,0.10461542445654784,1.8687084648054488,0.5950450914055808,0.5169738118331717,0.4648710492655098,0.6833736662272676
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '設備保護計劃_No'})",0.4736387208297321,0.42754249495822527,0.30711610486891383,0.6484184914841848,1.5166176441655026,1.0,0.10461542445654784,1.6282355333714142,0.6471563199906346,0.5169738118331717,0.3858382405342756,0.6833736662272676
frozenset({'設備保護計劃_No'}),"frozenset({'技術支援計劃_No', '網路服務_Yes'})",0.42754249495822527,0.4736387208297321,0.30711610486891383,0.7183288409703504,1.5166176441655026,1.0,0.10461542445654784,1.8687084648054488,0.5950450914055808,0.5169738118331717,0.4648710492655098,0.6833736662272676
frozenset({'技術支援計劃_No'}),frozenset({'網路連線類型_Fiber Optic'}),0.4736387208297321,0.42149236531259004,0.3013540766349755,0.6362530413625304,1.5095244747568988,1.0,0.1017189718888222,1.5904122933546854,0.641270050579736,0.5075206210577389,0.37123222438712294,0.6756111413237805
frozenset({'網路連線類型_Fiber Optic'}),frozenset({'技術支援計劃_No'}),0.42149236531259004,0.4736387208297321,0.3013540766349755,0.7149692412850307,1.5095244747568988,1.0,0.1017189718888222,1.8466823775206276,0.5834663259009848,0.5075206210577389,0.4584883615218071,0.6756111413237805
"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})",frozenset({'技術支援計劃_No'}),0.42149236531259004,0.4736387208297321,0.3013540766349755,0.7149692412850307,1.5095244747568988,1.0,0.1017189718888222,1.8466823775206276,0.5834663259009848,0.5075206210577389,0.4584883615218071,0.6756111413237805
frozenset({'技術支援計劃_No'}),"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})",0.4736387208297321,0.42149236531259004,0.3013540766349755,0.6362530413625304,1.5095244747568988,1.0,0.1017189718888222,1.5904122933546854,0.641270050579736,0.5075206210577389,0.37123222438712294,0.6756111413237805
"frozenset({'技術支援計劃_No', '網路服務_Yes'})",frozenset({'網路連線類型_Fiber Optic'}),0.4736387208297321,0.42149236531259004,0.3013540766349755,0.6362530413625304,1.5095244747568988,1.0,0.1017189718888222,1.5904122933546854,0.641270050579736,0.5075206210577389,0.37123222438712294,0.6756111413237805
"frozenset({'網路連線類型_Fiber Optic', '網路服務_Yes'})",frozenset({'技術支援計劃_No'}),0.42149236531259004,0.4736387208297321,0.3013540766349755,0.7149692412850307,1.5095244747568988,1.0,0.1017189718888222,1.8466823775206276,0.5834663259009848,0.5075206210577389,0.4584883615218071,0.6756111413237805
frozenset({'技術支援計劃_No'}),"frozenset({'網路連線類型_Fiber Optic', '網路服務_Yes'})",0.4736387208297321,0.42149236531259004,0.3013540766349755,0.6362530413625304,1.5095244747568988,1.0,0.1017189718888222,1.5904122933546854,0.641270050579736,0.5075206210577389,0.37123222438712294,0.6756111413237805
frozenset({'網路連線類型_Fiber Optic'}),"frozenset({'技術支援計劃_No', '網路服務_Yes'})",0.42149236531259004,0.4736387208297321,0.3013540766349755,0.7149692412850307,1.5095244747568988,1.0,0.1017189718888222,1.8466823775206276,0.5834663259009848,0.5075206210577389,0.4584883615218071,0.6756111413237805
"frozenset({'網路服務_Yes', '電話服務_Yes', '網路連線類型_Fiber Optic'})",frozenset({'技術支援計劃_No'}),0.42149236531259004,0.4736387208297321,0.3013540766349755,0.7149692412850307,1.5095244747568988,1.0,0.1017189718888222,1.8466823775206276,0.5834663259009848,0.5075206210577389,0.4584883615218071,0.6756111413237805
"frozenset({'技術支援計劃_No', '網路服務_Yes'})","frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})",0.4736387208297321,0.42149236531259004,0.3013540766349755,0.6362530413625304,1.5095244747568988,1.0,0.1017189718888222,1.5904122933546854,0.641270050579736,0.5075206210577389,0.37123222438712294,0.6756111413237805
"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})","frozenset({'技術支援計劃_No', '網路服務_Yes'})",0.42149236531259004,0.4736387208297321,0.3013540766349755,0.7149692412850307,1.5095244747568988,1.0,0.1017189718888222,1.8466823775206276,0.5834663259009848,0.5075206210577389,0.4584883615218071,0.6756111413237805
frozenset({'技術支援計劃_No'}),"frozenset({'網路服務_Yes', '電話服務_Yes', '網路連線類型_Fiber Optic'})",0.4736387208297321,0.42149236531259004,0.3013540766349755,0.6362530413625304,1.5095244747568988,1.0,0.1017189718888222,1.5904122933546854,0.641270050579736,0.5075206210577389,0.37123222438712294,0.6756111413237805
"frozenset({'網路服務_Yes', '支付帳單方式_Bank Withdrawal'})",frozenset({'網路連線類型_Fiber Optic'}),0.48112935753385194,0.42149236531259004,0.30481129357533854,0.6335329341317365,1.5030709599256715,1.0,0.10201894264706846,1.5786074345228343,0.6450459679510123,0.5098795180722893,0.3665302860414628,0.6783522497042824
frozenset({'網路連線類型_Fiber Optic'}),"frozenset({'網路服務_Yes', '支付帳單方式_Bank Withdrawal'})",0.42149236531259004,0.48112935753385194,0.30481129357533854,0.7231715652768285,1.5030709599256715,1.0,0.10201894264706846,1.8743401232789496,0.5785496953584527,0.5098795180722893,0.46647890231864053,0.6783522497042824
"frozenset({'網路連線類型_Fiber Optic', '電話服務_Yes'})","frozenset({'網路服務_Yes', '支付帳單方式_Bank Withdrawal'})",0.42149236531259004,0.48112935753385194,0.30481129357533854,0.7231715652768285,1.5030709599256715,1.0,0.10201894264706846,1.8743401232789496,0.5785496953584527,0.5098795180722893,0.46647890231864053,0.6783522497042824
